ARTIST,LABEL,MEDIA,GENRE,COMMENT,GENERAL INFO,CONDITION
EVERLY BROTHERS,CADENCE,EPs: 7-inch,Rock 'n' Roll,"""Roving Gambler"" and ""Oh So Many Years"" and ""Put My Little Shoes Away"" and ""That Silver Haired Daddy Of Mine."" With original Cadence sleeve.","108/109/110 ""Songs Our Daddy Taught Us"" Price is for any of three volumes.",Very Good ++
EVERLY BROTHERS,W.B.,Picture Sleeves,Rock 'n' Roll,{Belding Box},"5250 ""Crying in the Rain"" ",Very Good +
EVERLY BROTHERS,W.B.,Picture Sleeves,Rock 'n' Roll,"","5151 ""Cathy's Clown"" Black vinyl.",Very Good +
EVERLY BROTHERS,W.B.,Picture Sleeves,Rock 'n' Roll,"","5199 ""Ebony Eyes"" ",Very Good
EVERLY BROTHERS,W.B.,Picture Sleeves,Rock 'n' Roll,"","5220 ""Temptation"" ",Near Mint
EVERLY BROTHERS,W.B.,Singles: 7-inch,Rock 'n' Roll,"B-side= ""Always It's You."" [RockB2]","5151 ""Cathy's Clown"" Monaural.",Very Good
EVERLY BROTHERS,W.B.,Singles: 7-inch,Rock 'n' Roll,"B-side= ""Walk Right Back."" [RockB2]","5199 ""Ebony Eyes"" Black vinyl.",Very Good
EVERLY BROTHERS,CADENCE,Singles: 7-inch,Rock 'n' Roll,"B-side= ""Claudette.""","1348 ""All I Have to Do Is  Dream"" Silver and maroon label.",Very Good
EVERLY BROTHERS,CADENCE,Singles: 7-inch,Rock 'n' Roll,"B-side= ""Devoted To You.""","1350 ""Bird Dog"" ",Very Good +
EVERLY BROTHERS,CADENCE,Singles: 7-inch,Rock 'n' Roll,"B-side= ""Should We Tell Him."" With original Cadence sleeve.","1342 ""This Little Girl of  Mine"" ",Very Good +
EVERLY BROTHERS,CADENCE,Singles: 7-inch,Rock 'n' Roll,"B-side= ""I Wonder If I Care As Much.""","1315 ""Bye Bye Love"" ",Near Mint
EVERLY BROTHERS,CADENCE,Singles: 7-inch,Rock 'n' Roll,"B-side= ""Maybe Tomorrow."" With original Cadence sleeve.","1337 ""Wake Up Little  Susie"" ",Near Mint
EVERLY BROTHERS,CADENCE,Singles: 7-inch,Rock 'n' Roll,"B-side= ""Brand New Heartache.""","1388 ""Like Strangers"" ",Near Mint
EVERY MOTHERS' SON,MGM,Singles: 7-inch,Rock,"MGM 13733. ""Come On Down To My Boat"" and ""I Believe In You.""",13733 thru 13887 ,Very Good ++
EXCELLENTS,BLAST,Singles: 7-inch,Doo Wop,"B-side= ""You Baby You.""","205 ""Coney Island Baby"" Red and white label.",Very Good
EXECUTIVES,GALENA,Singles: 7-inch,Psychedelic/Garage,"B-side= ""I'll Feel A Whole Lot Better When You Are Gone."" Small tape residue on one side of label. Great garage sound!","114 ""Why Make Me Cry"" ",Very Good
"EZBA, Denny",RENNER,Singles: 7-inch,Rockabilly,"B-side= ""For The First Time."" Name written on one side of label.","234 ""Jailbird"" ",Near Mint
"FABARES, Shelley",COLPIX,Singles: 7-inch,Rock,"B-side= ""Where's It Gonna Get Me?"" With original Colpix sleeve.","621 ""Johnny Angel"" ",Near Mint
FABIAN,CHANCELLOR,Promotional Singles,Rock 'n' Roll,"Label on one side has come unglued. Pink label. B-side= ""Hypnotized."" With original Chancellor sleeve.","1029 ""I'm A Man"" ",Near Mint
FABIAN,CHANCELLOR,Picture Sleeves,Rock 'n' Roll,Split and water damage at bottom of sleeve.,"1029 ""I'm a Man"" ",Good
FABIAN,CHANCELLOR,Picture Sleeves,Rock 'n' Roll,Worn at bottom of sleeve.,"1037 ""Tiger"" ",Good
FABIAN,CHANCELLOR,EPs: 7-inch,Rock 'n' Roll,Includes cardboard picture sleeve (VG). Sleeve has water damage on right hand side.,"5005 ""The Fabulous  Fabian"" ",Near Mint
FABIAN,CHANCELLOR,Picture Sleeves,Rock 'n' Roll,Picture sleeve is split down left side.,"1041 ""Come On and Get  Me"" ",Very Good
FABIAN,CHANCELLOR,Singles: 7-inch,Rock 'n' Roll,"B-side= ""This Friendly World.""","1044 ""Hound Dog  Man"" Monaural.",Near Mint
FABIAN,CHANCELLOR,Singles: 7-inch,Rock 'n' Roll,"B-side= ""Tomorrow.""","1055 ""King of Love"" ",Very Good
FABIAN,CHANCELLOR,Singles: 7-inch,Rock 'n' Roll,"B-side= ""Grapevine.""","1072 ""David and  Goliath"" ",Very Good +
FABIAN,CHANCELLOR,Singles: 7-inch,Rock 'n' Roll,"B-side= ""Got The Feeling."" With original Chancellor sleeve.","1041 ""Come On and Get  Me"" Monaural.",Near Mint
FABIAN,CHANCELLOR,Singles: 7-inch,Rock 'n' Roll,"B-side= ""Mighty Cold (To A Warm, Warm Heart).""","1037 ""Tiger"" Monaural.",Near Mint
FABIAN,CHANCELLOR,Picture Sleeves,Rock 'n' Roll,Worn and water damaged at bottom of sleeve.,"1044 ""Hound Dog  Man"" ",Good
"FABRIC, Bent",ATCO,Singles: 7-inch,Instrumental,"Acto 6226. ""Alley Cat"" and ""Markin' Time.""", ,Very Good +
FABULOUS 3 + 1,T&L,Singles: 7-inch,Northern Soul,"B-side= ""Don't Cry."" {R&B}","1039 ""Bad Girl"" ",Near Mint
FABULOUS CONTINENTALS,CB,Singles: 7-inch,Surf,"B-side= ""Return To Me.""","5003 ""Undertow"" ",Very Good ++
FABULOUS PACK,LUCKY ELEVEN,Singles: 7-inch,Rock,"B-side= ""Does It Matter To You Girl."" [RockB3]","007 ""Wide  Trackin' "" ",Near Mint
FABULOUS PACK,LUCKY ELEVEN,Picture Sleeves,Rock,"","007 ""Wide  Trackin' "" ",Near Mint
FABULOUS THUNDERBIRDS,CBS ASSOCIATED,Promotional Singles,Rock,"","07602 ""How Do You Spell Love"" ",Near Mint
FABULOUS THUNDERBIRDS,CBS ASSOCIATED,Singles: 7-inch,Rock,"CBS Associated 06270. ""Wrap It Up"" and ""True Love.""", ,Near Mint
FABULOUS THUNDERBIRDS,CBS ASSOCIATED,Picture Sleeves,Rock,"CBS Associated 07230. ""Stand Back.""", ,Very Good +
"FACENDA, Tommy",ATLANTIC,Singles: 7-inch,Rock 'n' Roll,"B-side= ""Plea Of Love.""","66 ""High School U.S.A.  [Indiana]"" ",Very Good
FACES,W.B.,Singles: 7-inch,Rock,"W.B. 7545. ""You're So Rude"" and ""Stay With Me.""", ,Near Mint
"FAIRBURN, Werly",SAVOY,Singles: 7-inch,Rockabilly,"B-side= ""No Blues Tomorrow."" Sticker on one side of label.","1521 ""Telephone Baby"" ",Very Good
"FAIRLIE, Ken",EVENT,Singles: 7-inch,Country,"B-side= ""Tonight Is Just Another Night To Cry Myself To Sleep."" [Ctry2]","4264 ""The Table's Turned"" ",Very Good
"FAITH, Percy, Orchestra",COLUMBIA,Singles: 7-inch,Instrumental,"Columbia 41490. ""The Theme From 'A Summer Place"" and ""Go-Go-Po-Go."" [InstB1]", ,Very Good ++
"FAITH, Percy, Orchestra",COLUMBIA,Picture Sleeves,Pop,"Columbia 41655. ""Theme For Young Lovers.""", ,Very Good ++
"FAITHFULL, Marianne",LONDON,Promotional Singles,Rock,"B-side= ""Greensleeves.""","9697 ""As Tears Go By"" ",Very Good
"FAITHFULL, Marianne",LONDON,Singles: 7-inch,Rock,"London 9780. ""The Sha La La Song"" and ""Summer Nights.""",9697 thru 9802 ,Very Good +
"FALCON, Max",FRATERNITY,Singles: 7-inch,Rockabilly,"B-side= ""I Thought I Heard You Call My Name."" With original Fraternity sleeve.","903 ""Money Back  Guarantee"" ",Near Mint
"FALCONER, Roderick",U.A.,Promotional Singles,Rock,"","950 ""Stand By Me"" ",Near Mint
FALCONS,UNART,Singles: 7-inch,Doo Wop,"Black and Silver label. B-side= ""Goddess Of Angels."" ","2013 ""You're So Fine"" ",Very Good +
FALCONS,LU PINE,Promotional Singles,Doo Wop,"B-side= ""Swim.""","1003 ""I Found A Love"" ",Very Good +
FALCONS,U.A.,Singles: 7-inch,Doo Wop,"B-side= ""Waiting For You.""","229 ""The Teacher"" ",Very Good
FALCONS,ATLANTIC,Singles: 7-inch,Doo Wop,"B-side= ""Lah-Tee-Lah-Tah."" With original Atlantic sleeve.","2153 ""Darling"" ",Very Good
"FALLIN, Johnny",CAPITOL,Promotional Singles,Rockabilly,"B-side= ""If I Could Write A Love Song."" Writing and nail polish X on one side of label.","4283 ""Wild Streak"" ",Very Good +
"FAME, Georgie",EPIC,Singles: 7-inch,Rock,"Epic 10283. ""The Ballad Of Bonnie And Clyde"" and ""Beware Of The Dog."" With original Epic sleeve.", ,Near Mint
FAMILY DOGG,BELL,Singles: 7-inch,Rock,"Bell 785. ""Throw It Away"" and ""Way Of Life.""", ,Very Good +
FANCY,BIG TREE,Singles: 7-inch,Rock,"Big Tree 15004. ""Wild Thing"" and ""Fancy.""", ,Near Mint
FANTASTIC BAGGYS,IMPERIAL,Singles: 7-inch,Surf,"DJ copy. B-side= ""A Surfer Boy's Dream."" Writing on one side of label.","66047 ""Tell 'Em I'm  Surfin' "" ",Very Good
FANTASTIC FOUR,RIC-TIC,Singles: 7-inch,Soul,"Ric-Tic 122. ""Ain't Love Wonderful"" and ""The Whole World Is A Stage.""",Except 113 & 121 ,Very Good
FANTASTIC JOHNNY C.,PHIL-L.A. OF SOUL,Singles: 7-inch,Northern Soul,"Phil-L.A. Of Soul 305. ""Boogaloo Down Broadway"" and ""Look What Love Can Make You Do."" {R&B}
 ", ,Very Good ++
FANTASTICS,RCA,Singles: 7-inch,Doo Wop,"B-side= ""Millionaire Hobo.""","7572 ""There Goes My Love"" RCA dog at top of label.",Very Good
"FARDON, Don",GNP,Singles: 7-inch,Rock,"B-side= ""Dreaming Room."" [RockB3]","405 ""Indian Reservation"" ",Very Good ++
FARMER BOYS,CAPITOL,Singles: 7-inch,Rockabilly,"B-side= ""It Pays To Advertise."" With original Capitol sleeve.","3246 ""You Lied"" ",Very Good ++
"FARNER, Mark",LUCKY ELEVEN,Singles: 7-inch,Rock,"B-side= ""I Got News For You.""","352 ""Down in the  Valley"" ",Near Mint
"FARRELL, Billy",DATE,Promotional Singles,Rockabilly,"B-side= ""Someday."" Sticker on one side of label.","1002 ""Yeah Yeah"" ",Very Good
"FARRELL, Billy",DATE,Singles: 7-inch,Rockabilly,"B-side= ""Someday.""","1002 ""Yeah Yeah"" ",Very Good
"FARRELL, Billy",IMPERIAL,Singles: 7-inch,R&B,"B-side= ""Cherry Lips."" Label wear both sides.","7001 ""Slippin' and  Slidin' "" ",Very Good
FASCINATIONS,MAYFIELD,Promotional Singles,Northern Soul,"B-side= ""O.K. For You.""","7719 ""Just Another Reason"" ",Near Mint
FASCINATIONS,MAYFIELD,Singles: 7-inch,Northern Soul,"B-side= ""O.K. For You."" Small cut-out hole.","7719 ""Just Another  Reason"" ",Near Mint
FAYROS,RCA,Singles: 7-inch,Instrumental,"B-side= ""Boot Heel Rag."" With original RCA sleeve.","47-7914 ""Skokiaan"" ",Very Good +
FEATHER,WHITE WHALE,Singles: 7-inch,Rock,"B-side= ""Salli."" With original White Whale sleeve.","353 ""Friends"" ",Near Mint
"FEATHERS, Charlie",METEOR,Singles: 7-inch,Rockabilly,"Black label. B-side= ""Get With It.""","5032 ""Tongue Tied  Jill"" Black label.",Very Good
"FEATHERS, Charlie",KING,Singles: 7-inch,Rockabilly,"B-side= ""When You Come Around."" With original King sleeve. Very small label nick on one side.","5043 ""Too Much Alike"" ",Very Good
FEDERALS,DELUXE,Singles: 7-inch,Doo Wop,"B-side= ""Cold Cash.""","6112 ""Come Go with  Me"" ",Very Good ++
"FELICIANO, Jose",RCA,Singles: 7-inch,Rock,"Made in Spain. B-side= ""She's A Woman."" ","10474 ""Rain"" ",Near Mint
"FELICIANO, Jose",RCA,Singles: 7-inch,Rock,"RCA 9550. ""Light My Fire"" and ""California Dreamin'.""",9550 thru 9807 ,Near Mint
"FELICIANO, Jose",RCA,Picture Sleeves,Rock,[RockB3],"10474 ""Rain"" ",Very Good ++
"FELICIANO, Jose",RCA,Singles: 7-inch,Rock,"Made in Spain. B-side= ""She's A Woman."" [RockB3]","10474 ""Rain"" ",Near Mint
"FELICIANO, Jose",RCA,Picture Sleeves,Rock,"Made in Spain. B-side= ""She's A Woman.""","10474 ""Rain"" ",Near Mint
"FELTS, Derrell",OKEH,Singles: 7-inch,Rockabilly,"Promo copy. Gold sticker on one side of label reads ""Compliments Of Norman Petty Clovis, New Mexico.""","7118 ""It's a Great Big  Day"" ",Very Good
"FELTS, Narvel",PINK,Singles: 7-inch,Rockabilly,"B-side= ""Genavee.""","702 ""Honey Love"" ",Very Good ++
"FENDER ""GUITAR"" SLIM",ENRICA,Singles: 7-inch,Instrumental,"Great guitar. B-side= ""Tender Rock.""","1006 ""Atomic Blues"" ",Mint
"FENDER, Freddy",DUNCAN,Singles: 7-inch,Rockabilly,"B-side= ""Wild Side Of Life."" Tape on B-side of label.","1002 ""Crazy Baby"" ",Very Good +
FENDERMEN,SOMA,Singles: 7-inch,Instrumental,"B-side= ""Can't You Wait.""","1155 ""Heartbreakin'  Special"" ",Very Good
FENDERMEN,SOMA,Singles: 7-inch,Surf,"B-side= ""Beach Party."" Sublime instrumental. Small sticker on one side of label.","1142 ""Don't You Just Know  It"" Alternative take. Has ""KB 1969A R-2"" etched in vinyl trail-off.",Very Good
FENDERMEN,SOMA,Singles: 7-inch,Instrumental,"""Torture"" is the great instrumental side. Mule Skinner Blues is written by Jimmy Rodgers.","1137 ""Mule Skinner  Blues"" ",Very Good
FERRANTE & TEICHER,U.A.,Singles: 7-inch,Instrumental,"United Artists 50554. ""Midnight Cowboy"" and ""Rock-A-Bye Baby.""",431 thru 50963 ,Near Mint
"FERRELL, H.G., & His No. 1 Boys",RANDY,Singles: 7-inch,Instrumental,"B-side= ""Wall To Wall Blues.""  One side of label has some markings and a very small label tear.","""She Giggles"" No selection number used.",Very Good ++
FEVER TREE,UNI,Promotional Singles,Psychedelic/Garage,"B-side= ""Filigree & Shadow."" With original UNI sleeve.","55146 Love Makes The Sun Rise"" ",Very Good ++
FEVER TREE,MAINSTREAM,Singles: 7-inch,Psychedelic/Garage,"B-side= ""Steve Lenore."" Small sticker on one side of label.","665 ""Girl, Oh Girl"" ",Near Mint
FEVER TREE,UNI,Singles: 7-inch,Psychedelic/Garage,"UNI 55095. ""Where Do You Go?"" and ""What Time Did You Say It Is In Salt Lake City?"" Small cut-out hole.",Except 55060 ,Very Good
FI DELLS QUARTET,INDIA,Singles: 7-inch,Doo Wop,Vinyl= VG+. Labels are nice with exception of the orchestra credit on bottom of label is marked out with black marks-a-lot on both sides. There is an edge warp. Both sides of record play through without any problem. Very rare label.,"5273 ""Moonlight Serenade"" ",Good
"FIELDS, Ernie",RENDEZVOUS,Singles: 7-inch,Instrumental,"Rendezvous 110. ""In The Mood"" and ""Christopher Columbus.""", ,Very Good ++
FIESTAS,OLD TOWN,Singles: 7-inch,Doo Wop,"B-side= ""I'm Your Slave.""","1069 ""Our  Anniversary"" ",Near Mint
FIFTH DIMENSION,SOUL CITY,Promotional Singles,Soul,"B-side= ""Too Poor To Die."" Small sticker on one side of label. [RockB3]","753 ""Go Where You Wanna Go"" ",Very Good
FIFTH DIMENSION,SOUL CITY,Singles: 7-inch,Soul,"","772 ""Medley - Aquarius/Let the Sunshine In/The Flesh Failures"" Black vinyl.",Near Mint
FIFTH DIMENSION,SOUL CITY,Singles: 7-inch,Soul,"Soul City 756. ""Up- Up And Away"" and ""Which Way To Nowhere."" Some vinyl discoloration on Side One.","753 thru 781, except  772 ",Near Mint
FIFTH DIMENSION,SOUL CITY,Picture Sleeves,Soul,"","772 ""Aquarius/Let the Sunshine   In"" ",Near Mint
FIFTH ESTATE,JUBILEE,Singles: 7-inch,Rock,"B-side= ""The Rub-A-Dub.""","5573 ""Ding Dong! The Witch Is   Dead"" ",Very Good
FILMORE SLIM,DOOTONE,Singles: 7-inch,R&B,"B-side= ""I Want To Hold Your Hand.""","429 ""You Got The Nerve Of A Brass Monkey"" ",Near Mint
FINE YOUNG CANNIBALS,I.R.S.,Picture Sleeves,Rock,"I.R.S. 53483. ""She Drives Me Crazy.""", ,Very Good ++
FINE YOUNG CANNIBALS,I.R.S.,Promotional Singles,Rock,"","53639 ""Good Thing"" ",Near Mint
FINE YOUNG CANNIBALS,I.R.S.,Singles: 7-inch,Rock,"I.R.S. 53483. ""She Drives Me Crazy"" and ""Pull The Sucker Off.""", ,Near Mint
FINE YOUNG CANNIBALS,I.R.S.,Promotional Singles,Rock,"","17845 ""She Drives Me Crazy"" ",Near Mint
"FINNEGAN, Larry",OLD TOWN,Singles: 7-inch,Country,"B-side= ""Candy Lips.""","1113 ""Dear One"" Multi-colored label. Moon at top.",Very Good +
FIREBALLS,ATCO,Singles: 7-inch,Rock,"Atco 6491. ""Bottle Of Wine"" and ""Can't You See I'm Tryin'."" With original Atco sleeve.", ,Near Mint
FIREBALLS,TOP RANK,Singles: 7-inch,Instrumental,"B-side= ""Chief Whoopin-Koff."" [InstB1]","2054 ""Vaquero"" ",Very Good
FIREBALLS,WARWICK,Singles: 7-inch,Instrumental,"B-side= ""Yacky Doo."" Both sides of label circled with a marks-a-lot. With original Top Rank sleeve.","630 ""Rik-A-Tik"" ",Very Good +
FIREBALLS,WARWICK,Singles: 7-inch,Instrumental,"B-side ""Gunshot.""","644 ""Quite a Party"" ",Very Good +
FIREBALLS,HAMILTON,Singles: 7-inch,Instrumental,"B-side= ""Blacksmith Blues.""","50036 ""Tuff-A-Nuff"" ",Very Good
FIREBALLS,TOP RANK,Singles: 7-inch,Instrumental,"B-side= ""Almost Paradise."" [InstB1]","2081 ""Sweet Talk"" ",Very Good
FIREBALLS,KAPP,Singles: 7-inch,Rockabilly,With original Kapp sleeve.,"248 ""I Don't Know""/  ""Fireball"" ",Very Good ++
FIREBALLS,TOP RANK,Singles: 7-inch,Instrumental,"B-side= ""Nearly Sunrise."" With original Top Rank sleeve.","2026 ""Bulldog"" Monaural.",Near Mint
FIREBALLS,DOT,Singles: 7-inch,Instrumental,"Dot 16661. ""Dumbo"" and ""Mr. Reed."" With original Dot sleeve.", ,Near Mint
FIREBALLS,TOP RANK,Singles: 7-inch,Instrumental,"B-side= ""Yacky Doo.""","3003 ""Rik-A-Tik"" ",Mint
FIREFALL,ATLANTIC,Singles: 7-inch,Rock,"Atlantic 3335. ""You Are The Woman"" and ""Sad Ol' Love Song."" With original Atlantic sleeve.", ,Very Good ++
FIREFLIES,RIBBON,Singles: 7-inch,Doo Wop,"Orange label. B-side= ""Stella Got A Fella."" Initials written on one side of label.","6901 ""You Were Mine"" ",Very Good
FIREFLYS,ROULETTE,Promotional Singles,Rock 'n' Roll,"B-side= ""Where The Candlelights Glow."" Writing on one side of label.","4098 ""The Crawl"" ",Very Good +
FIRST CHOICE,PHILLY GROOVE,Singles: 7-inch,Soul,"Philly Groove 175. ""Armed And Extremely Dangerous"" and ""Gonna Keep On Lovin' Him.""", ,Very Good
FIRST CLASS,UK,Singles: 7-inch,Rock,"B-side= ""Both Sides Of The Story.""","49022 ""Beach Baby"" ",Very Good
FIRST EDITION,REPRISE,Singles: 7-inch,Rock,"B-side= ""Heed The Call.""","0953 ""A Stranger In My Place"" ",Very Good
FIRST EDITION,REPRISE,Singles: 7-inch,Rock,"B-side= ""Homemade Lies."" Writing on one side of label.","0799 ""But You Know I Love  You"" ",Very Good
FIRST EDITION,REPRISE,Singles: 7-inch,Rock,"B-side= ""Girl Get Ahold Of Yourself."" [RockB6]","0829 ""Ruby, Don't Take Your Love To Town"" ",Very Good
FIRST EDITION,REPRISE,Singles: 7-inch,Psychedelic/Garage,"B-side= ""Shadow In The Corner Of Your Mind.""","0655 ""Just Dropped In"" ",Very Good
FIRST EDITION,REPRISE,Singles: 7-inch,Rock,"B-side= ""Momma's Waiting.""","0888 ""Something's Burning"" ",Very Good
"FISHER, Brien",SPANGLE,Singles: 7-inch,Rockabilly,"B-side= ""A Chance Someday.""","2001 ""Fingertips"" ",Near Mint
"FISHER, Matthew",A&M,Promotional Singles,Rock,With original A&M sleeve.,"2226 ""Can't You Feel My Love"" ",Near Mint
"FISHER, Toni",BIG TOP,Singles: 7-inch,Rock 'n' Roll,"B-side= ""What Did I Do.""","3097 ""West of the Wall"" ",Good
"FITZGERALD, Ella",DECCA,Singles: 7-inch,Pop,"Decca 27419. ""Little Small Town Girl"" and ""I Still Feel The Same About You."" With original Decca sleeve. Has metal adapter in the hole.",24000 & 28000 series ,Very Good +
"FITZGERALD, Ella",DECCA,EPs: 7-inch,Jazz,"Includes cardboard picture sleeve. ""Until The Real Thing Comes Along"" and ""Makin' Whoopee!"" and ""Imagination"" and ""Star Dust.""", ,Near Mint
FIVE AMERICANS,HBR,Promotional Singles,Psychedelic/Garage,"B-side= ""The Losing Game.""","483 ""Good Times"" ",Very Good +
FIVE AMERICANS,ABNAK,Singles: 7-inch,Rock,"Abnak 126. ""7:30 Guided Tour"" and ""See-Saw-Man.""",114 thru 142 Black vinyl.,Near Mint
FIVE BLOBS,COLUMBIA,Singles: 7-inch,Pop,"Columbia 41250. ""The Blob"" and ""Saturday Night In Tiajuana. From the Paramount Picture ""The Blob."""," 41250 ""The Blob""",Very Good
FIVE CATS,RCA,Promotional Singles,Rock 'n' Roll,"B-side= ""Someone's Gonna Cry."" Sticker on one side of label.","6181 ""I Was So Wrong"" ",Near Mint
FIVE DU-TONES,ONE-DERFUL,Singles: 7-inch,Soul,"One-derful 4815. ""Shake A Tail Feather"" and ""Divorce Court."" Red label.", ,Very Good
FIVE FINKS,BERTRAM INT,Singles: 7-inch,Surf,""," 226 ""Boss""/""Crying  Guitar""",Near Mint
FIVE KEYS,CAPITOL,Promotional Singles,Doo Wop,"B-side= ""That's Right."" Tape on one side of label. With original Capitol sleeve.","3502 ""Out Of Sight, Out Of Mind"" ",Very Good
FIVE KEYS,CAPITOL,Singles: 7-inch,R&B,"B-side= ""Now Don't That Prove I Love You.""","3597 ""Wisdom of a Fool"" ",Very Good ++
FIVE KEYS,CAPITOL,Singles: 7-inch,Doo Wop,"B-side= ""Tiger Lily.""","3660 ""Let There Be You"" ",Very Good ++
FIVE KEYS,CAPITOL,Singles: 7-inch,Doo Wop,"B-side= ""The Blues Don't Care."" With original Capitol sleeve.","3738 ""This I Promise  You"" ",Very Good ++
FIVE KEYS,CAPITOL,Singles: 7-inch,Doo Wop,"B-side= ""Boom-Boom."" Small sticker on one side of label.","3786 ""Face of an Angel"" ",Very Good +
FIVE KEYS,CAPITOL,Singles: 7-inch,Doo Wop,"Plays VG. B-side= ""Doggone It, You Did It."" Tape on one side of label. With original Capitol sleeve.","3032 ""Close Your  Eyes"" ",Good
FIVE KEYS,CAPITOL,Singles: 7-inch,Doo Wop,"B-side= ""That's Right."" With original Capitol sleeve.","3502 ""Out of Sight, Out of  Mind"" ",Very Good
FIVE KEYS,ALADDIN,Singles: 7-inch,Doo Wop,"B-side= ""Hucklebuck With Jimmy."" Small sticker on one side of label. With original Aladdin sleeve.","3099 ""The Glory of  Love"" ",Very Good
FIVE ROYALES,KING,Singles: 7-inch,R&B,"B-side= ""Don't Let It Be In Vain."" A-side has tremendous guitar.","5153 ""Slummer in the Slum"" ",Near Mint
FIVE ROYALES,KING,Singles: 7-inch,R&B,"B-side= ""I Know It's Hard But It's Fair.""","5191 ""Miracle of Love"" ",Very Good
FIVE ROYALES,KING,Singles: 7-inch,R&B,"B-side= ""Don't Give No More Than You Can Take.""","5329 ""I'm with You"" ",Near Mint
FIVE ROYALES,KING,Singles: 7-inch,R&B,"B-side= ""Miracle Of Love."" With original King sleeve.","5453 ""Dedicated to the One I  Love"" ",Near Mint
FIVE ROYALES,APOLLO,Singles: 7-inch,R&B,"B-side= ""Let Me Come Back Home.""","458 ""What's That"" ",Very Good
FIVE ROYALES,KING,Singles: 7-inch,R&B,"B-side= ""My Wants For Love."" With original King sleeve.","4901 ""I Could Love You"" ",Very Good
FIVE ROYALES,KING,Singles: 7-inch,R&B,"B-side= ""I'd Better Make A Move.""","5053 ""Think"" ",Near Mint
FIVE ROYALES,APOLLO,Singles: 7-inch,R&B,"B-side= ""Take All Of Me."" Label wear on both sides.","443 ""Baby Don't Do It"" Red vinyl.",Very Good
FIVE ROYALES,KING,Singles: 7-inch,R&B,"B-side= ""Wonder Where Your Love Has Gone."" With original King sleeve.","5892 ""I Need You Lovin'  Baby"" ",Near Mint
FIVE SATINS,U.A.,Promotional Singles,Doo Wop,"B-side= ""On A Lover's Island."" With original U.A. sleeve.","368 ""Till The End"" ",Very Good
FIVE SATINS,EMBER,Singles: 7-inch,Doo Wop,"B-side= ""The Jones Girl.""","1005 ""In the Still of the  Nite"" Multi-colored ""burning logs"" label. May also have full title, with ""I''ll Remember.""",Very Good
FIVE SATINS,CUB,Promotional Singles,Doo Wop,"Plays VG. B-side= ""Begger With A Dream.'","9077 ""These Foolish Things"" ",Good
FIVE SATINS,EMBER,Singles: 7-inch,Doo Wop,"B-side= ""Wish I Had My Baby."" Small sticker and very small written initials on one side of label.","1019 ""To the Aisle"" Red label or white promotional issue label.",Very Good ++
